Card_B2RE06_name,Riding Boots
Card_B2RE07_name,Riding Hat
Card_B2RE10_name,Training Saddle
Card_B2RE11_name,Flying Horseshoe
Card_B2RE01_name,Grooming
Card_B2RE03_name,Hoof Care
Card_B2RE08_name,Riding Lesson
Card_ALFH01_name,Amor
Card_ALFH02_name,Apollo
Card_ALFH03_name,Athena
Card_ALFH05_name,Eurynome
Card_ALFH07_name,Hecate
Card_ALFH08_name,Iris
Card_ALFH09_name,Janus
Card_ALFH11_name,Naiad
Card_ALFH12_name,Neptune
Card_ALFH13_name,Nike
Card_ALFH15_name,Triton
Card_ALFH16_name,Uranus
Card_ALFH17_name,Venus
Card_B2FH01_name,Angel
Card_NLFH04_name,Bifrost
Card_NLFH05_name,Conall
Card_NLFH07_name,Froya
Card_NLFH08_name,Iceking
Card_NLFH10_name,Jonas
Card_NLFH11_name,Lakehorse
Card_NLFH12_name,Melusine
Card_NLFH14_name,Ran
Card_NLFH15_name,Signy
Card_NLFH16_name,Skinfaxe
Card_B2FH02_name,Balto
Card_B2FH15_name,Misla
Card_B2FH03_name,Bella
Card_B2FH04_name,Bellisimo
Card_B2FH05_name,Bello
Card_B2FH08_name,Fiona
Card_B2FH12_name,Jewel
Card_B2FH18_name,Rain
Card_B2FH20_name,Shaman
Card_NVFH15_name,Thunder
Card_B2FH27_name,Yin and Yang
Card_B2FH06_name,Cajus
Card_B2FH07_name,Dino
Card_B2FH09_name,Flipper
Card_B2FH10_name,Freja
Card_B2FH11_name,Hummingbird
Card_B2FH13_name,Lancelot
Card_B2FH14_name,Mermaid
Card_B2FH16_name,Parlez
Card_B2FH17_name,Pegasus
Card_B2FH19_name,Roxy
Card_B2FH22_name,Tao
Card_B2FH24_name,Tiffi
Card_B2FH25_name,Treasure
Card_B2FH26_name,Wavebreaker
Card_ALRH01_name,Amor
Card_ALRH02_name,Apollo
Card_ALRH03_name,Athena
Card_ALRH05_name,Eurynome
Card_ALRH07_name,Hecate
Card_ALRH08_name,Iris
Card_ALRH09_name,Janus
Card_ALRH11_name,Naiad
Card_ALRH12_name,Neptune
Card_ALRH13_name,Nike
Card_ALRH15_name,Triton
Card_ALRH16_name,Uranus
Card_ALRH17_name,Venus
Card_B2RH01_name,Angel
Card_NLRH04_name,Bifrost
Card_NLRH05_name,Conall
Card_NLRH07_name,Froya
Card_NLRH08_name,Iceking
Card_NLRH10_name,Jonas
Card_NLRH11_name,Lakehorse
Card_NLRH12_name,Melusine
Card_NLRH14_name,Ran
Card_NLRH15_name,Signy
Card_NLRH16_name,Skinfaxe
Card_B2RH02_name,Balto
Card_B2RH15_name,Misla
Card_B2RH03_name,Bella
Card_B2RH04_name,Bellisimo
Card_B2RH05_name,Bello
Card_B2RH12_name,Jewel
Card_B2RH18_name,Rain
Card_B2RH20_name,Shaman
Card_NVFH15_name,Thunder
Card_B2RH27_name,Yin and Yang
Card_B2RH06_name,Cajus
Card_B2RH07_name,Dino
Card_B2RH08_name,Fiona
Card_B2RH09_name,Flipper
Card_B2RH10_name,Freja
Card_B2RH11_name,Hummingbird
Card_B2RH13_name,Lancelot
Card_B2RH14_name,Mermaid
Card_B2RH16_name,Parlez
Card_B2RH17_name,Pegasus
Card_B2RH22_name,Tao
Card_B2RH24_name,Tiffi
Card_B2RH25_name,Treasure
Card_B2RH26_name,Wavebreaker
Card_B2RH19_name,Roxy
Card_AJCH01_name,Autumn
Card_AJCH02_name,Befana
Card_AJCH03_name,Carmina
Card_AJCH04_name,Channa
Card_AJCH05_name,Conall
Card_AJCH06_name,Donn
Card_AJCH07_name,Elora
Card_AJCH08_name,Euros
Card_AJCH09_name,Farah
Card_AJCH10_name,Faxon
Card_AJCH11_name,Fiona
Card_AJCH12_name,Ghost of Airistos
Card_AJCH13_name,Ghost of Islandar
Card_AJCH14_name,Ghost of  Shahazar
Card_AJCH15_name,Ghost of Valeryk
Card_AJCH16_name,Gooty
Card_AJCH17_name,Hades and Persephone
Card_AJCH18_name,Halloween
Card_AJCH19_name,Hyphae
Card_AJCH20_name,Jewel
Card_AJCH21_name,Malin
Card_AJCH22_name,Marigold
Card_AJCH23_name,Memory
Card_AJCH24_name,Mirage
Card_AJCH25_name,Moonbeam and Sunbeam
Card_AJCH26_name,Nasim and Aviva
Card_AJCH27_name,Nike
Card_AJCH28_name,Oasis
Card_AJCH29_name,Rosamund
Card_AJCH30_name,Rose and Shakira
Card_AJCH31_name,Sabrina
Card_AJCH32_name,Salem
Card_AJCH33_name,Satriin
Card_AJCH34_name,Shamal
Card_AJCH35_name,Shanti
Card_AJCH36_name,Shift
Card_AJCH37_name,Sirocco
Card_AJCH38_name,Thunder
Card_AJCH39_name,Umber
Card_AJCH40_name,Yaqut
Card_AJCH41_name,Zombie and Ghost
Card_AJCH42_name,Bella and Sara
Card_AKCH01_name,Bella and Sara
Card_AJCH44_name,Twig and Deru
Card_AJCH45_name,Wings and Emma
Card_ALCH01_desc,Have the courage to learn from your weaknesses and grow stronger.
Card_B2CH01_desc,Find new ways to be with others.
Card_ALRH01_desc,Use your love to bring peace to the world.
Card_ALFH01_desc,Use your love to bring peace to the world.
Card_B2FH01_desc,Angel is coming. Make space and let heaven help you.
Card_B2RH01_desc,Angel is coming. Make space and let heaven help you.
Card_ALCH02_desc,Dare to loosen your grip for a while. You will see things differently.
Card_ALCH03_desc,Look for beauty where you least expect it.
Card_ALRH02_desc,Lots of small steps make big dreams come true.
Card_ALFH02_desc,Lots of small steps make big dreams come true.
Card_B2CH02_desc,I will help you have courage and pride.
Card_ALFH03_desc,"Be yourself, be free, and allow others the same freedom."
Card_ALRH03_desc,"Be yourself, be free, and allow others the same freedom."
Card_ALCH04_desc,Nature’s energy is all around you every moment.
Card_B2FH02_desc,Happiness is a decision. Decide to be happy.
Card_B2RH02_desc,Happiness is a decision. Decide to be happy.
Card_B2CH03_desc,Bring one of your friends and come play with me.
Card_B2FH03_desc,Think positive every day! Feel the bliss of joy and energy that comes with it.
Card_B2RH03_desc,Think positive every day! Feel the bliss of joy and energy that comes with it.
Card_B2FH04_desc,Trust yourself and you will know how to live.
Card_B2RH04_desc,Trust yourself and you will know how to live.
Card_B2RH05_desc,Life is a gift. Receive it and love it.
Card_B2FH05_desc,Life is a gift. Receive it and love it.
Card_NLFH04_desc,Where love is there are always miracles.
Card_NLRH04_desc,Where love is there are always miracles.
Card_B2CH04_desc,Follow your dreams. Feel the happiness it brings.
Card_B2CH05_desc,Use all your abilities to make this a beautiful place.
Card_NLCH02_desc,Let’s celebrate - come dance with me!
Card_ALCH05_desc,Life is not about anger. It is about peace.
Card_B2FH06_desc,The world’s happiness comes from having happy thoughts.
Card_B2RH06_desc,The world’s happiness comes from having happy thoughts.
Card_B2CH06_desc,Develop your ability to lead. Ask a wise person for advice.
Card_B2CH07_desc,The things you have lost will come back by themselves.
Card_ALCH06_desc,"When you feed your spirit, things around you will grow."
Card_B2CH08_desc,Make time to listen to your friends.
Card_ALCH07_desc,Let your ideas flow. They are meant to be used.
Card_B2CH11_desc,"Feel the joy in what you see, hear, and sense."
Card_NLRH05_desc,Feel the courage inside you.
Card_NLFH05_desc,Feel the courage inside you.
Card_ALCH08_desc,Your heart is free. Have the courage to follow it.
Card_ALCH09_desc,Believe in the abundance of love that surrounds you.
Card_NLCH05_desc,Life is full of surprises. Enjoy it!
Card_ALCH10_desc,Take care of yourself and others. Feel the joy it brings you.
Card_ALCH11_desc,Take care of nature. Let the world stay a beautiful place to live.
Card_B2FH07_desc,Look for the peace behind power and energy.
Card_B2RH07_desc,Look for the peace behind power and energy.
Card_NLCH06_desc,Share your good feelings and they will come back to you.
Card_B2CH12_desc,Believe in yourself. Have confidence in what you do.
Card_B2CH13_desc,See the world from above like an eagle.
Card_ALCH12_desc,Tell others what is important to you.
Card_ALCH13_desc,Every moment is a new chance for you to make things better.
Card_NLCH07_desc,Listen to the music of my heart.
Card_ALCH14_desc,Thank you for being honest with me and with yourself.
Card_ALRH05_desc,Everything is easier when you focus on what you’re doing.
Card_ALFH05_desc,Everything is easier when you focus on what you’re doing.
Excelsior_C_saying,Every new journey starts with the first step.
Card_B2CH14_desc,This moment is full of opportunities.
Card_B2CH15_desc,Enjoy what you have got. You don’t need what you have not.
Card_B2FH08_desc,Be the hero in your own story.
Card_B2RH08_desc,Be the hero in your own story.
Card_NLCH08_desc,Belief gives you the courage to move forward and take chances.
Card_B2CH16_desc,I run faster than the wind. Follow me and we will find a magical place.
Card_B2RH09_desc,I will embrace you with extra energy and magic. Then you don’t have to be afraid.
Card_B2FH09_desc,I will embrace you with extra energy and magic. Then you don’t have to be afraid.
Card_ALCH15_desc,Open like a flower and show your inner beauty.
Card_B2RH10_desc,Close your eyes and hear the sound around you.
Card_B2FH10_desc,Close your eyes and hear the sound around you.
Card_B2CH17_desc,Think of all the good that exists in your friendships.
Card_NLRH07_desc,Life is magical. Embrace it.
Card_NLFH07_desc,Life is magical. Embrace it.
Card_NLCH09_desc,Open your arms to all that is good.
Card_ALCH16_desc,The world is a magical place. Enjoy it!
Card_ALCH17_desc,Spread your wings and be free!
Card_B2CH18_desc,"If you really want it, it will come to you."
Card_B2CH19_desc,I will keep you safe.
Card_ALFH07_desc,You are perfect just as you are!
Card_ALRH07_desc,You are perfect just as you are!
Card_ALCH18_desc,Be the leader in your own life.
Card_B2CH20_desc,Don’t be afraid to ask for help.
Card_ALCH19_desc,"When you share, everyone feels happy."
Card_B2CH21_desc,Create something beautiful. It will make you feel peaceful.
Card_B2RH11_desc,Go after the point of life.
Card_B2FH11_desc,Go after the point of life.
Card_NLRH08_desc,Hope is like magic. It keeps you full of energy.
Card_NLFH08_desc,Hope is like magic. It keeps you full of energy.
Card_NLCH10_desc,Feel the beauty inside you and let it blossom.
Card_ALFH08_desc,Follow the rainbow. Believe in happiness.
Card_ALRH08_desc,Follow the rainbow. Believe in happiness.
Card_ALFH09_desc,Do the best you can!
Card_ALRH09_desc,Do the best you can!
Card_B2FH12_desc,I will help you to stay in a steady flow of abundance.
Card_B2RH12_desc,I will help you to stay in a steady flow of abundance.
Card_B2CH22_desc,You create your own reality.
Card_NLFH10_desc,Live out your dreams every day. This day will never come again.
Card_NLRH10_desc,Live out your dreams every day. This day will never come again.
Card_B2CH23_desc,It is time for joyful playing. Joy creates miracles.
Card_ALCH20_desc,"Use your life to create, be joyful, and celebrate!"
Card_ALCH21_desc,Be willing to forgive.
Card_NLCH11_desc,Believe in the goodness of life.
Card_B2CH24_desc,I will help you spread peace and unity throughout the world.
Card_B2CH25_desc,Your strength comes from within.
Card_B2CH26_desc,Move toward your goals. The road is open.
Card_NLFH11_desc,Share what you know with others. It will make you stronger.
Card_NLRH11_desc,Share what you know with others. It will make you stronger.
Card_B2FH13_desc,Be patient. Wait for the right moment before you take action.
Card_B2RH13_desc,Be patient. Wait for the right moment before you take action.
Card_B2CH27_desc,Your life is a sundance.
Card_B2CH28_desc,When you hear me neigh you will feel the joy we have.
Card_B2CH29_desc,Run with me and you will feel the strength and power inside you.
Card_B2CH30_desc,Always be clear and brave.
Card_B2CH31_desc,A wonderful and exciting world awaits you.
Card_B2CH32_desc,It is wise to accept that there are things you can’t do.
Card_B2CH33_desc,This is a magical moment. You can make a wish.
Card_NLFH12_desc,Be yourself as you want others to see you.
Card_NLRH12_desc,Be yourself as you want others to see you.
Card_B2FH14_desc,Laugh from your heart and feel the joy.
Card_B2RH14_desc,Laugh from your heart and feel the joy.
Card_B2CH34_desc,Be open and take care of what is necessary.
Card_B2RH15_desc,With me you will be safe and protected by heaven.
Card_B2FH15_desc,With me you will be safe and protected by heaven.
Card_B2CH35_desc,"You have Misty’s touch right now, and everything you start turns to gold."
Card_NLCH13_desc,A generous heart is good at loving and being loved.
Card_B2CH36_desc,Trust the moon and the stars. Then your dreams are coming through.
Card_B2CH37_desc,Find a peaceful place where you can gather new energy.
Card_NLCH15_desc,Allow yourself to wish for what you want.
Card_ALFH11_desc,Something good is about to happen!
Card_ALRH11_desc,Something good is about to happen!
Card_B2CH38_desc,Think positively. Your happy thoughts will grow.
Card_ALFH12_desc,Take what is good from the past and wrap it in the future.
Card_ALRH12_desc,Take what is good from the past and wrap it in the future.
Card_ALRH13_desc,Have the courage to trust yourself.
Card_ALFH13_desc,Have the courage to trust yourself.
Card_B2CH39_desc,You may join us if you like.
Card_B2CH40_desc,Be careful every minute.
Card_ALCH22_desc,Being kind and generous creates love in the world around you.
Card_ALCH23_desc,Open your heart. Let its beauty shine.
Card_B2FH16_desc,Make a plan and commit completely to it.
Card_B2RH16_desc,Make a plan and commit completely to it.
Card_B2CH41_desc,Those who don’t think of winning or losing have peace in mind.
Card_B2CH42_desc,Do everything with joy. I love to see you happy.
Card_B2RH17_desc,Your dreams are coming through. I am here to help you trust.
Card_B2FH17_desc,Your dreams are coming through. I am here to help you trust.
Card_ALCH24_desc,Focus your energy on a special purpose and it will be more powerful.
Card_B2CH43_desc,I am the spirit of your inner child. Be joyful and see the world as a magical place.
Card_B2FH18_desc,Run with me and feel the power.
Card_B2RH18_desc,Run with me and feel the power.
Card_NLRH14_desc,Enjoy a life of beauty and ease.
Card_NLFH14_desc,Enjoy a life of beauty and ease.
Card_NLCH16_desc,Be honest and do things with love.
Card_NLCH17_desc,See and hear the magic all around you.
Card_NLCH18_desc,Give others the gift of your love.
Card_B2CH44_desc,Listen to your dreams. What they tell you is important.
Card_B2FH19_desc,Magical opportunities surround you.
Card_B2RH19_desc,Magical opportunities surround you.
Card_B2CH45_desc,Join me and we will be happy together.
Card_B2CH46_desc,Be mindful of your senses and your intuition.
Card_B2CH47_desc,Take a chance and follow your heart.
Card_B2CH48_desc,Make your goals magnificent.
Card_ALCH25_desc,You cannot lose your real treasure. Faith opens big doors.
Card_B2CH49_desc,Goodness and generosity create loving energy.
Card_B2RH20_desc,You are more powerful than you realize. It is safe and good for you to be powerful.
Card_B2FH20_desc,You are more powerful than you realize. It is safe and good for you to be powerful.
Card_B2CH50_desc,Understand the past. Hold on to the great things and move forward alone.
Card_NLRH15_desc,Beauty and mystery go hand in hand.
Card_NLFH15_desc,Beauty and mystery go hand in hand.
Card_NLFH16_desc,Let the sun shine through the darkness and light your path.
Card_NLRH16_desc,Let the sun shine through the darkness and light your path.
Card_B2CH51_desc,Believe in your worth. You are valuable.
Card_NLCH21_desc,You are unique. Let others see what makes you special.
Card_B2CH52_desc,Seize the day.
Card_B2CH53_desc,It is not what you do but who you are that is important.
Card_B2CH54_desc,Retreat from conflicts and go to where you feel safe.
Card_B2CH55_desc,Be resolute and energetic in what you do.
Card_B2RH22_desc,The whole world is at your feet.
Card_B2FH22_desc,The whole world is at your feet.
Card_ALCH26_desc,Music and dancing give us energy.
Card_NLCH24_desc,Learn to trust in the people who care about you.
Card_NVFH15_desc,I give you courage. Now you can release your fears.
Card_NVFH15_desc,I give you courage. Now you can release your fears.
Card_B2RH24_desc,Paradise is a state of mind.
Card_B2FH24_desc,Paradise is a state of mind.
Card_B2FH25_desc,Follow me beneath the waves. See the beauty and the space.
Card_B2RH25_desc,Follow me beneath the waves. See the beauty and the space.
Card_ALFH15_desc,Always expect the best.
Card_ALRH15_desc,Always expect the best.
Card_ALCH27_desc,You are a great person. Enjoy being yourself!
Card_ALRH16_desc,The powers of the universe flow around you and in you. Let them guide you.
Card_ALFH16_desc,The powers of the universe flow around you and in you. Let them guide you.
Card_NLCH25_desc,Believe in life and everything it has to offer you.
Card_ALFH17_desc,Spread your joy around for all to share.
Card_ALRH17_desc,Spread your joy around for all to share.
Card_ALCH28_desc,We all have unique gifts we can share by working together.
Card_NLCH26_desc,Bring all that is good in life to your friendships.
Card_B2CH56_desc,I love your company. Let’s have a good time together.
Card_B2FH26_desc,I am your gift from the sea. Learn my tricks from me.
Card_B2RH26_desc,I am your gift from the sea. Learn my tricks from me.
Card_B2CH57_desc,Retreat and gather new energy for taking steps on the road.
Card_B2CH58_desc,Spend time with me and you will get your heart’s desire.
Card_B2RH27_desc,You always have a choice.
Card_B2FH27_desc,You always have a choice.
Card_B2CH09_desc,Don’t be afraid. Show who you are.
Card_AJCH01_desc,Finishing what you started gives you energy.
Card_AJCH02_desc,Your kindness is as sweet as a candy.
Card_AJCH03_desc,Real friends can always tell each other the truth.
Card_AJCH04_desc,Follow your heart’s desire.
Card_AJCH05_desc,Feel the courage inside you.
Card_AJCH06_desc,Share your good feelings and they will come back to you.
Card_AJCH07_desc,Don’t be afraid of your darkness. It protects the light inside you.
Card_AJCH08_desc,Look for the truth in unexpected places.
Card_AJCH09_desc,Begin your story with a dream that inspires you.
Card_AJCH10_desc,Learn more about your family. You will feel closer to them.
Card_AJCH11_desc,Be the hero in your own story.
Card_AJCH12_desc,"Look to the sky for comfort. Above the clouds, it is always blue."
Card_AJCH13_desc,"Gentleness, honesty and love pave the way for a fruitful friendship."
Card_AJCH14_desc,Every moment is the beginning of something new.
Card_AJCH15_desc,We never outgrow our need to be loved.
Card_AJCH16_desc,Life is kind to those who dare to dream.
Card_AJCH17_desc,Focus your energy and love with all your heart.
Card_AJCH18_desc,I will keep you safe.
Card_AJCH19_desc,Don’t be afraid to make mistakes. They help you grow.
Card_AJCH20_desc,I will help you to stay in a steady flow of abundance.
Card_AJCH21_desc,The fall of every dusk recalls another day that you added magic to the world.
Card_AJCH22_desc,Be a light in the lives of your friends.
Card_AJCH23_desc,Write down your fondest memories and keep them alive forever.
Card_AJCH24_desc,Things aren't always as they appear.
Card_AJCH25_desc,Forgive yourself and allow your imagination to heal.
Card_AJCH26_desc,Greet the morning sun. Let it inspire you.
Card_AJCH27_desc,Have the courage to trust yourself.
Card_AJCH28_desc,You’ve come a long way. Take some time to rest.
Card_AJCH29_desc,I guard the past to protect the future.
Card_AJCH30_desc,Your dreams create loving energy.
Card_AJCH31_desc,The path is forged by those before you. Continue it onwards for those after.
Card_AJCH32_desc,The stars will remember your story.
Card_AJCH33_desc,A new opportunity to love and be loved comes with every dawn.
Card_AJCH34_desc,"Have the confidence to do what is right, no matter how hard it seems."
Card_AJCH35_desc,Find a quiet place where you can think and dream in peace.
Card_AJCH36_desc,Discovering your roots allows you to find where you belong.
Card_AJCH37_desc,One creative thought can start a storm of good ideas.
Card_AJCH38_desc,I give you courage. Now you can release your fears.
Card_AJCH39_desc,Memories are a unique treasure. Cherish and preserve them.
Card_AJCH40_desc,"Try not to find fear in the night, but peace."
Card_AJCH41_desc,Some people don’t understand that your beauty comes from within.
Card_AJCH42_desc,Think positive every day! Feel the bliss of joy and energy that comes with it.
Card_AKCH01_desc,Think positive every day! Feel the bliss of joy and energy that comes with it.
Card_AJCH44_desc,Spend your time on the things that matter. The rest will take care of itself.
Card_AJCH45_desc,Believe in your friends and help them find their wings.
Warning_NeedFiona,"It looks like you can't get past this barrier. If you ever find Fiona, she will be able to clear the way."
Warning_NeedJewel,"It looks like you can't get past this barrier. If you ever find Jewel, she will be able to clear the way."
Warning_NeedThunder,"It looks like you can't get past this barrier. If you ever find Thunder, he will be able to clear the way."
Warning_NeedBella,"It looks like you can't get past this barrier. If you ever find Bella, she will be able to clear the way."
TravelToForest1,This path leads to the Ancient Forest.
TravelToForest2,Do you want to go to the Ancient Forest?
TravelToForest3,Let's go to the Forest!
TravelToBeach1,This path leads to Whitewater Beach.
TravelToBeach2,To the Beach! Let's go.
TravelToBeach3,Shall we head to the Beach?
TravelToOrchard1,This path leads back to the Orchard.
TravelToOrchard2,This will take you back to the Orchard and the Farm.
TravelToOrchard3,Shall we head back to the Orchard?
Travel_StayHere1,You can't leave now! We've got things to do here!
Travel_StayHere2,But we have a challenge to complete! Let's stay.
Travel_StayHere3,No. Don't go. We've unfinished business here.
HorseTired,I think your horse is too tired. Let's take it back to the farm.
Mistimed_Jump,Too late!
PauseScreenTitle,Paused
IDS_AbandonEvent,Return to Farm
IDS_AbandonEventCaption,Go back to the Farm
IDS_ConfirmAbandon,Confirm Return
IDS_ConfirmAbandonCaption,Are you sure you wish to go back to the farm?
ReplayCameraChase,Chase
ReplayCameraOrbit,Orbit
ReplayCameraCinematic,Cinematic
ReplayCameraTV,TV
IDS_ReplayScreenPauseText,Pause Menu
IDS_CreditsBody,"Developed by
TRANSMISSION GAMES

Producer
Cameron Lee

Lead Designer
Luc Le Quiniat

Lead Programmer
Uwe Pachler

Lead Artists
Paul Kelsey
Clive Hambly

Lead Tester
Ree Hegh

Associate Producer
Justin Sneddon

Programmers
Andrew Glover

Artists
Adam Moder
Adam Rudd
Aaron Mak
Sam Crook

User Interface Artist
Fareeda Unnisa

Testers
Robert Hamilton
Lachlan Mason

Music & Sound Effect Composer
Laurence Maddy

Music & Sound Effect Publisher
Shock Records

CEO
Mike Fegan

Head of Studio
Tony Parks

Technical Director
Cameron Dunn

Business and Strategy Director
Ben Palmer

Finance Manager
Gavin Thompson

Marketing & Public Relations Manager
Tony Reed

Operations Manager
Andrew Niere

IT Manager
Ryan Clements

HR Coordinator
Marlene Ramos


Special Thanks
Justin Halliday
Luke Carpenter
Jamie Andersen
Glen Stuart
Andrew Hung
Peter Tse
David Cole
Henrik Axelsson
Wayne Byrden
Kamil Hamra
Ben Walsh
Patrick Rousetti
Shandor Farhenfort
Marc Coustley
Mel Chapman
Kieran Tobin
Stuart McVicar
Paul Baulch
Muliawan Wijaya
Alex Lindsay
Stephen Honegger
Adam Briggs
Shane Collier
Thuyen Nguyen
Rhys Quinert
Alex McNeilly
Robert Gardin
Will van Rompaey
Jamie Lamb



Published By
Codemasters

Producer
Jamie Firth
Brand Manager
Leon Sanders
Localisation
Daniel Schaefers
Licensing
Toby Heap
Rosetta Rizzo
Q.A. General Manager
Eddy Di Luccio
Functional Q.A. Manager
Danny Beilard
Q.A. Team Lead
Pete Barker
Q.A. Technicians
Stacey Pace
James Conway
Compliance & Code Security Manager
Gary Cody
Compliance Lead
Ben Fell
Compliance Technician
Simon Turner

Hidden City Games

Business Development & Management
Peter Adkison
Joshua Howard
George Stetar
Producer
Jeff Combos
IP Development
Steve Conard
Mike Boozer
Interactive Art Director
Phil Trumbo
Special Thanks To
Scott Norris
Paul Peterson
Kyle Shannon

conceptcard

Creator & Director
Gitte Odder Brændgaard
Artwork By
Anita Laustsen
Anne Poulsen
Birgitte Frier Stewart
Fie Tholander
Jennifer Meyer
Artwork By
Lotte Krogkær
Louise Christensen
Lykke Bianca Petersen
Maria Nymark
Phil Trumbo
Artwork By
Quinton Hoover
Rebecca Guay
Rikke Lindskov Loft
Silvio Aebischer
Spoops
Artwork By
Tanja Kreutzfeld

© 2008 Hidden City Games, Inc.
© 2005–2008 conceptcard.
All rights reserved.
BELLA SARA is a trademark of
conceptcard and is used by
Hidden City Games under license.
Licensed by Granada Ventures Ltd.

Granada Ventures

Creative Service Director
Michelle Smith
Licensing & Merchandising Director
Melanie Beer"
wac_common,CMS#-HRFS-LKZV
wac_rare,CMS#-SMFK-NWLG
wac_foil,CMS#-RWLX-NFZQ
wac_energy,CMS#-XLNP-RFBW
wac05,CMS#-KDBW-BRGM
wac06,CMS#-VZNK-NQXF
wac_alltrophies,CMS#-MDTN-HFJK
wac08,CMS#-CXHD-SPFB
wac09,CMS#-WBTS-MRDK
wac10,CMS#-DTNM-PHZS
Menu_Webcodes_message,This is where your Web Site Codes are stored. \You can win these by accomplishing many different things in North of North!
Menu_Webcodes_received,You’ve won some online awards! \Enter these codes on the Bella Sara website.
IDS_WebInstructions,Enter these codes on the Bella Sara website.
card_swap_type_dups_none,You don't have any cards of this kind with duplicates.
card_swap_type_dups_single,You have 1 card of this kind with duplicates.
card_swap_type_dups_multiple,You have @N cards of this kind with duplicates.
you_selected_single,You have selected 1 card.
you_selected_multiple,You have selected @N cards.
you_offer_none,Decide which cards you want to swap.
you_have_none,You don't have this card!
you_have_single,You already have this card.
you_have_multiple,You have @N copies of this card.
challenge_nag_title,Notes Added
new_horse_unlocked_title,New Horse Unlocked
all_challenges_complete_title,All Challenges Complete
new_items_in_stock_title,New Items
card_collection_complete_title,Card Collection Complete
IDS_PreHorseUnlocked,A new friend has joined your Stable!  You have just found
IDS_PostHorseUnlocked,!  Why don't you visit and say hello?
all_challenges_complete,You've completed every single challenge. \That wins you a very special reward!
new_items_in_stock,Finnur has some new things for sale! \Why don't you take a look?
pageant_lacking_clothes,I don't think you have all the clothes for this costume. \I'm sure you'll find them in the Shop though!
challenge_failed_big,CHALLENGE FAILED!
new_horse_big,YOU HAVE A NEW HORSE!
save_and_quit_confirm,Save and Quit?
save_game,Save Game?
game_saved,Game Saved
accept_challenge,Accept!
no_shop_treats,No treats in stock at the moment! \Don't you have plenty already?
trophy_name_gold,Gold
trophy_name_silver,Silver
trophy_name_bronze,Bronze
tired_horse_seq_title,Tired Horse
tired_horse_seq_body,@N is tired and has returned to the Stables.
no_horse_ticker,Your horse has returned to the Stables. Go there and choose one to ride!
no_horse_confirm,You haven't selected a horse to ride! \Are you sure you want to leave the Stables?
new_challenge_label,NEW
IDS_Intro1,Welcome to North of North!  My name is Freyja.  Let me show you around my Farm.
IDS_IntroHouse,This is the Farmhouse. You have your own room here where you can keep all your personal things.
IDS_IntroHouse2,You can use your room whenever you want to change your clothes or view your cards and awards.
IDS_IntroPaddock,The Paddock is where you will find your current horse that you are riding.
IDS_IntroPaddock2,"Here you can care for your horses. You can feed and groom them, or just give them a pat."
IDS_IntroStables,"The Stables are where our lovely Bella Sara horses live. There’s only 1 horse inside at the moment, but we have space for 4 more."
IDS_IntroStables2,"His name is Excelsior!  As you find new horses, you can choose them to go for a ride."
IDS_IntroFrontGate,This archway leads out to the horse riding trails. It’s fun to explore the trails with your horses.
IDS_IntroFrontGate2,You can also find useful and exciting things in them! Search the trails for scattered Horseshoes.
IDS_IntroFrontGate3,They’re what we use for money here. I bet you’ll find some Bella Sara cards in the trails too!
IDS_IntroFrontGate4,"You’ll find Bella Sara cards all over North of North. >Whenever you find some cards, I’ll present them to you when you return to the Farmyard. >Every card you find is added to your Card Collection, which you can inspect in your room here at the Farmhouse. >Some of these cards are especially important! >Those cards form Card Sets. >Complete a Card Set and a new horse will appear in the Stables! >You can check on progress with your latest Card Set too, here in your room."
IDS_IntroPaddockX,"After a ride, it’s always good to check on your horses in the Paddock."
IDS_IntroPaddockX2,Looking after your horse in the Paddock keeps your horses happy and healthy.
IDS_IntroPaddockX3,"If a horse is really tired after a ride, it will come back to the Paddock on its own."
IDS_IntroPaddockX4,"If this happens, visit the Paddock to care for the horse or choose another horse to ride from the Stables."
IDS_IntroNotice,The Noticeboard is where people from all around post notes if they want some help.
IDS_IntroNotice2,We also use it to announce special events and competitions.
IDS_IntroNotice3,It’s good to join in and help people with things. You are sure to be rewarded generously!
IDS_IntroShop,"Finnur, my husband, runs this shop. You can buy all sorts of things from him with your Pocket Money."
IDS_IntroShop2,"Inside you will find clothes, horse tack and grooming equipment."
IDS_IntroShopFin,Hello there!  I'm Finnur the shopkeeper.  Come see me whenever you need to make a purchase.  I'm always open!
IDS_IntroEnd,And that's my farm.  Go meet Excelsior in the paddock then take him out for a ride.
TutorialText_01,Hello. What a lovely day for a ride! Excelsior is a lovely horse. You will find that he is very gentle and trusting. Let me give you a few tips on how to look after him.
TutorialText_02,You can steer your horse by pressing left (A key) or right(D key). To control your horse's speed use forward(W) and back(S).
TutorialText_03,You can spur your horse on for a short burst of speed by pressing the SHIFT key. But be careful. This will tire your horse and they may need to have a rest.
TutorialText_04,"If you want to stop and have a break at any time, hit the ESC key to pause the game."
TutorialText_05,"When you approach a jump, use the SPACE bar to tell your horse to jump."
TutorialText_06,"As you ride your horse they will get tired and dirty. If your horse is too tired, you will have to take it back to the farm."
TutorialText_07,You can look after your horse back at Freyja's farm in the paddock. Groom and feed your horses so that they can be refreshed and ready to ride again.
